id,x,y,deg,group
196_110,s4.774823203278106,s6.96492496837991,s246.59515422943662,196
196_111,s2.268612016923511,s8.051998795548409,s66.1750637470875,196
196_112,s3.3968107975197124,s1.7345713232000326,s66.69058822489887,196
196_113,s5.679610026402079,s1.7443128435514654,s66.66050514702783,196
196_114,s0.21065990190286846,s2.8931403060091085,s248.20849270411986,196
196_115,s3.391603564986732,s5.172730308527976,s67.12403621996867,196
196_116,s7.059706687929838,s5.265279674126972,s247.0225385348341,196
196_117,s2.2540835418923866,s1.7253996801793554,s66.85037171010731,196
196_118,s3.636228138005041,s7.5371675173773856,s246.39181694433773,196
196_119,s2.2489899949468084,s5.732041956922214,s67.37071582239855,196
196_120,s3.3997184529354842,s2.308426091677668,s66.7712635734623,196
196_121,s0.2120211682780134,s5.1905382536927736,s247.09341630289737,196
196_122,s7.957583981285168,s5.7834523196350744,s67.10704223680847,196
196_123,s4.529381921953927,s5.7602852112643745,s66.86526573724478,196
196_124,s5.923315998790684,s2.9572825917076604,s246.8595430233854,196
196_125,s3.642838117060175,s3.511284018853114,s246.96548981707951,196
196_126,s4.511119031059843,s0.5895926638857254,s65.93476837595034,196
196_127,s1.0995702940869123,s3.4497624204267052,s68.89942373009058,196
196_128,s2.232134978361157,s0.5863749501284661,s66.04666914845768,196
196_129,s3.6376004295796704,s4.659875161597969,s247.0637996872415,196
196_130,s2.2522716912125014,s7.466837960992722,s66.45182530740914,196
196_131,s1.115903590114138,s4.561073960217702,s67.42771964656743,196
196_132,s5.906593789328122,s0.6445275321378272,s244.8581244639388,196
196_133,s2.2512932145406945,s5.156449360592524,s67.17854956010865,196
196_134,s1.3595637169001682,s2.344885138616423,s247.4336705148396,196
196_135,s5.674517950441749,s7.484267902181649,s66.71536467585554,196
196_136,s3.399869587073774,s3.451364117388323,s66.93975469785642,196
196_137,s7.057835023767529,s6.40647144772165,s246.8613247493488,196
196_138,s7.957097299973466,s8.120346434339476,s66.5349490284512,196
196_139,s5.918177710929921,s7.542808622228625,s246.58808461027218,196
196_140,s4.534341903944146,s4.612278444709755,s67.0654538873847,196
196_141,s2.4779103653070633,s0.642375577409367,s246.02099112237374,196
196_142,s4.784537617643491,s2.372233710387997,s246.72968364398412,196
196_143,s5.679151891545138,s3.4756821644324045,s67.04646735691745,196
196_144,s6.817465801084687,s2.9125698862074474,s66.8530081299429,196
196_145,s0.20937257755791494,s5.758303885730088,s247.4451554334405,196
196_146,s5.673061696030812,s5.194050623015907,s67.00370618895516,196
196_147,s0.21216183454894474,s0.596348879896589,s246.09926652678746,196
196_148,s4.530152281773995,s6.905710632640188,s66.63782609343218,196
196_149,s5.67635740485274,s4.0517215610896455,s66.98192927889102,196
196_150,s2.5008129641544175,s2.931967314593344,s247.06030709383606,196
196_151,s1.096169919990229,s6.311210176278338,s67.13451010300241,196
196_152,s7.958184891604476,s1.7672581149448106,s66.96439924420196,196
196_153,s4.550014716498681,s8.055593139952915,s65.7682173849621,196
196_154,s4.7780372037806815,s1.226247648110631,s246.60362278633022,196
196_155,s3.3888571913012204,s6.324612406316224,s67.24285056506562,196
196_156,s6.817688954452499,s4.061653321860579,s66.89316270120923,196
196_157,s7.0616193113092125,s7.5459515273281665,s246.87180813249188,196
196_158,s7.957481032317943,s4.64312741853181,s66.93624684493483,196
196_159,s1.3403842082526178,s6.372271965681152,s247.46535058534027,196
196_160,s3.393006854663597,s1.1624280795020066,s66.5950164965418,196
196_161,s5.916397395184785,s5.2546808206631,s247.06295686865974,196
196_162,s5.920219448209263,s1.230267666007116,s246.43785307257087,196
196_163,s6.829306970576574,s8.060073896235396,s65.09035382972644,196
196_164,s6.797014462871471,s0.5901767877879828,s65.36364696812814,196
196_165,s6.8176657228306805,s1.7548304601409734,s66.62394652578928,196
196_166,s5.923704882973355,s2.3816385981814276,s246.80962446870922,196
196_167,s4.540897210877544,s2.3132623731368316,s66.61666487387481,196
196_168,s2.4948024718230895,s5.218955815973747,s247.14135399981524,196
196_169,s5.680123834453166,s2.32197097097502,s66.73820074819037,196
196_170,s1.1085543448660462,s5.712484985167388,s67.42353114407956,196
196_171,s7.957406494215339,s5.215628867160673,s67.03971715434665,196
196_172,s4.7735627216216425,s6.392339788838552,s246.9013883916739,196
196_173,s4.782442419785117,s3.522772495442008,s246.95855497916727,196
196_174,s4.532342713552364,s5.183409350684909,s66.96145356352378,196
196_175,s3.4123317185343214,s8.059992511330986,s65.79986345207124,196
196_176,s5.915164683669082,s5.825782773192717,s246.959703687025,196
196_177,s2.4993095887669607,s4.643277036474761,s247.07872384877237,196
196_178,s7.0604607209910455,s4.693539124399032,s246.9398262389335,196
196_179,s3.6337542953548345,s6.957642934530814,s246.67976926549272,196
196_180,s1.1107700371102593,s7.463889233705306,s66.44144751419879,196
196_181,s3.63242940262104,s6.385136572312832,s246.96333912989576,196
196_182,s7.957423831563992,s2.349197304607609,s66.89594960530655,196
196_183,s6.813481598740978,s6.344226280277725,s66.82150466254603,196
196_184,s1.1047695081163846,s1.7348989199044487,s67.24101691524112,196
196_185,s6.813140291789395,s5.774443465208501,s66.96401083010574,196
196_186,s6.816388437519158,s7.484279500345492,s66.54727778859876,196
196_187,s4.784315494963123,s2.947503798694304,s246.74934159968723,196
196_188,s3.3916503152374573,s7.48018569781471,s66.23365891689258,196
196_189,s3.6350002314596193,s5.23320755632123,s247.00255263811005,196
196_190,s2.2562806289336916,s3.439670368104561,s66.85590612989569,196
196_191,s7.08102698884283,s8.120813383749788,s246.51779033094522,196
196_192,s0.21005688080875778,s6.329920299460416,s247.1390831656347,196
196_193,s2.494266776662527,s5.794569449291218,s246.89730320125625,196
196_194,s5.654879227043435,s0.5920893135710394,s65.91379728692937,196
196_195,s1.3553907949251809,s7.522052337387527,s246.20654134688368,196
197_0,s1.3317175831603065,s0.5393770592432499,s79.59288790480895,197
197_1,s5.437321253903029,s2.8253403507731334,s259.7363643506544,197
197_2,s7.424744122632314,s5.430684269194674,s259.52330184702464,197
197_3,s1.396303146682726,s4.679025531919545,s259.52162631475403,197
197_4,s7.2261757631302075,s3.0850663930131,s79.6866127210834,197
197_5,s0.4431408075378942,s5.313171946695315,s259.4338799991376,197
197_6,s6.244607713925271,s3.0553529573341396,s79.7710822169185,197
197_7,s8.239400792499893,s6.875568988535001,s79.7119134756403,197
197_8,s1.2546945369093754,s3.626684819345649,s77.22056099150484,197
197_9,s0.4409210875490788,s6.588528816284874,s259.6318335477263,197
197_10,s4.33892150759605,s1.7800030285777813,s79.1708879242924,197
197_11,s1.505271498744797,s0.354087118160025,s259.34813502342695,197
197_12,s7.348851703446859,s1.7924151820668976,s79.87221230470209,197
197_13,s5.2536575683815325,s3.675666773903688,s80.03795138898545,197
197_14,s3.1334273208004793,s7.471377634118977,s79.56759615872653,197
197_15,s3.4370219201374366,s5.340083876930224,s260.6346361755552,197
197_16,s1.2265213659999918,s4.863549592531521,s79.45450152549978,197
197_17,s1.2654646490270895,s6.165290128726471,s79.62942521760328,197
197_18,s5.3284167723514555,s6.697721091080053,s259.5559817865104,197
197_19,s3.5774988118516857,s0.35411697848167656,s259.4901293113313,197
197_20,s5.545642018082222,s1.58148877823508,s259.1791784039691,197
197_21,s7.26050299398717,s4.354603328405292,s79.84697296049268,197
197_22,s8.239815685116547,s6.253890781088446,s79.34793526995429,197
197_23,s3.376487805030597,s1.1359325810500012,s79.42996931933442,197
197_24,s7.426893193668602,s4.138780345284028,s259.4427240354048,197
197_25,s7.386103107130701,s6.678071627645523,s259.5899080466736,197
197_26,s5.271414148564047,s4.956208863273434,s80.39511487284483,197
197_27,s7.378763254821439,s6.071374396759218,s259.3744132980755,197
197_28,s3.2563692358166003,s4.899533751433521,s79.96128024656821,197
197_29,s6.57081119090187,s0.9578647115671791,s258.3655658069433,197
197_30,s2.2563398670460826,s5.531461089540089,s79.6282594101337,197
197_31,s7.358280926882875,s7.887578892875213,s261.0403219593843,197
197_32,s1.2985942177691663,s1.7420693498060569,s79.82557974153707,197
197_33,s4.434208547868885,s6.011643153100405,s259.78761886943107,197
197_34,s6.267494580848391,s5.638987247877847,s79.86667793727912,197
197_35,s1.253301343574654,s6.813396545753989,s79.61011782713405,197
197_36,s4.407761500478431,s1.1392805921467821,s79.67269106016357,197
197_37,s2.3311786671279395,s1.7353601622774615,s79.62572167737397,197
197_38,s3.2406933039535373,s4.265539121861863,s80.38230433898389,197
197_39,s1.275272060894288,s2.9780999440602858,s78.89860475291306,197
197_40,s4.268413704343906,s7.288343107022436,s260.1111452231801,197
197_41,s4.4335282373858425,s2.824650939999233,s259.7989115884618,197
197_42,s2.272440692236423,s3.614580504659323,s78.71296245990095,197
197_43,s1.4714582824704077,s1.5452017299494993,s259.8189493947002,197
197_44,s4.5093084054568005,s1.587385800215474,s259.45636927431497,197
197_45,s3.4534274296891687,s5.976215379328932,s259.96256018630845,197
197_46,s7.671014574214493,s0.3523388047533217,s258.2701678650624,197
197_47,s2.4190815589837475,s4.684682068710336,s260.0175172453206,197
197_48,s6.321809119737208,s7.887752425246009,s259.99697896624446,197
197_49,s3.448379236545301,s2.7956451402781815,s259.54050705330565,197
197_50,s2.4248704451643883,s2.8038553111959366,s259.5220775798614,197
197_51,s0.46385301153751285,s0.36358876878393664,s259.3172698200892,197
197_52,s4.576813867295906,s0.9481275419214316,s259.8130507144476,197
197_53,s1.4697727836968892,s2.1537037980577396,s259.3363061364214,197
197_54,s2.2382281883255524,s6.79199442166822,s79.39543304091103,197
197_55,s4.265103254048792,s3.022639064560219,s79.95593485014041,197
197_56,s5.254012012624539,s4.325851827386579,s80.524653755597,197
197_57,s3.4287904608300264,s4.703751195715819,s260.4648001166902,197
197_58,s7.417244375813946,s3.4952224324141596,s259.5104388742326,197
197_59,s2.54342304880362,s0.3544840546102711,s259.9635680167894,197
197_60,s6.272768178798338,s4.990286139579647,s79.86595911817818,197
197_61,s5.472390080085557,s2.19399962603859,s259.6931489218921,197
197_62,s3.283329228382158,s6.164248147914795,s79.92129634545773,197
197_63,s3.413500428002799,s4.083732910829985,s260.5050598148455,197
197_64,s6.4843256502398585,s0.5410796154276631,s78.28702294171939,197
197_65,s5.304100286374859,s7.292001920086133,s259.89423886555494,197
197_66,s4.2586564812030865,s3.6710536798218727,s79.9791268194727,197
197_67,s4.265617385412954,s6.206266677919803,s79.81848071285401,197
197_68,s8.239430739878769,s5.652751886146266,s79.47781260120428,197
197_69,s6.261949475176251,s4.349850853774519,s79.92032282272686,197
197_70,s6.4042557860016265,s1.1477701546518064,s78.2092826216147,197
197_71,s1.4155570565089641,s4.0425377422267985,s258.9815967610473,197
197_72,s7.2526356147377715,s3.7156130915082395,s79.63984735550537,197
197_73,s8.240209761982536,s4.361222687317996,s79.47135605375576,197
197_74,s3.1976493533418746,s6.817490315491566,s79.8163900018692,197
197_75,s8.243012056495,s5.004832134489595,s79.5356021135675,197
197_76,s6.376482054518631,s6.060963598517163,s259.2567849364476,197
197_77,s1.430842751788813,s5.954842753956353,s259.72789384919065,197
197_78,s6.36045036243857,s6.69385805181121,s259.42934298358637,197
197_79,s2.40287873592503,s6.577773513131012,s259.34986076084647,197
197_80,s7.260307387335579,s5.644038798758016,s79.5237264845091,197
197_81,s5.2708196667133835,s3.036010234974125,s79.63122546456697,197
197_82,s2.3723807677417525,s0.5371762118851975,s79.94766600649115,197
197_83,s1.257405617353413,s7.462849809568966,s79.54735200386904,197
197_84,s2.3418166582395554,s1.1343930296608986,s80.02580235341736,197
197_85,s6.335088852147909,s7.294758434620654,s259.50792142563614,197
197_86,s0.44293804234689044,s2.162995144482789,s259.1932738586181,197
197_87,s3.548480283377362,s0.9506484269734206,s259.573990684137,197
197_88,s7.420991070890823,s4.787435549084755,s259.54241334400285,197
197_89,s6.164267710212448,s7.483789482408075,s80.06397614667264,197
197_90,s6.214065899394468,s6.286862948964197,s79.61637846793286,197
197_91,s2.320090538091128,s2.350843366667571,s79.33227250579722,197
197_92,s2.2507885872597844,s2.9906412707348276,s79.1431195582291,197
197_93,s3.365891585115777,s6.613633086664835,s259.8329539063486,197
197_94,s1.4790871499098686,s0.9453523722526642,s259.6553394561395,197
197_95,s6.432687005456187,s5.422802884284279,s259.83979921992636,197
197_96,s4.439903762111757,s0.5400154397896814,s79.50828983604453,197
197_97,s6.548317376254253,s1.5540773747764205,s258.72919257753665,197
197_98,s5.240525460022134,s6.243176738048132,s79.82023585112273,197
197_99,s5.470800193151318,s0.5410365641435985,s79.73057825920762,197
197_100,s5.390796700529149,s1.174975967172921,s79.76559912431776,197
197_101,s4.425731281022201,s3.4544183050719046,s259.79668703754965,197
197_102,s2.240442204774928,s4.253911580377941,s79.12816859041823,197
197_103,s5.453172059739152,s5.412583045092,s259.88129396940235,197
197_104,s0.4447960726589852,s4.141870483300239,s251.47659892995466,197
197_105,s2.5129695636143436,s0.9504921845542518,s259.82044247885347,197
197_106,s3.4449300679068386,s3.4424208812384944,s260.032207387002,197
197_107,s5.641766601694853,s0.3523844640600716,s258.29748458835024,197
197_108,s6.190929087737474,s6.879639001299028,s79.52079660118187,197
197_109,s4.451488261247857,s5.372033079306816,s260.3256762657529,197
197_110,s3.29818871027189,s7.247558867544814,s260.11828664859877,197
197_111,s2.276447316065582,s6.159605638237277,s79.69826816045304,197
197_112,s1.4191019165477698,s3.426956966091698,s258.32718680758103,197
197_113,s6.437863449957996,s4.776030740360969,s259.8736490365136,197
197_114,s7.261677618167374,s2.442317821290201,s79.82022345793837,197
197_115,s1.3013359163562086,s2.34687380502766,s79.19376249336665,197
197_116,s7.4272135329084445,s2.2309066827476123,s259.8853362654097,197
197_117,s0.44363446570455417,s3.4205515536017597,s257.8110143484382,197
197_118,s6.470770616534835,s2.2012892463937823,s259.81522825845445,197
197_119,s7.391638789358577,s2.8704650933066715,s259.9260137717124,197
197_120,s7.2548010905145395,s5.001840177887916,s79.85677584372036,197
197_121,s0.4424019995092172,s7.889131233178863,s259.54570076114453,197
197_122,s4.26348331667685,s4.2931420494620305,s80.42190592705333,197
197_123,s5.557410676148121,s0.9617053913470783,s258.3088300037408,197
197_124,s8.241353982201808,s3.7109645369777993,s79.49119873681929,197
197_125,s3.5277077760400957,s1.5524519169536488,s259.59787126233505,197
197_126,s4.433547976244782,s4.095114429491138,s260.3725082273411,197
197_127,s6.429432973666929,s4.138549474480145,s259.78784480799857,197
197_128,s3.3593760994977093,s1.7433236687806357,s79.60286858624454,197
197_129,s4.351972348418582,s6.649565226870361,s260.04431142770943,197
197_130,s7.535977432298931,s1.514690832230345,s259.8877120300423,197
197_131,s6.409543179341965,s3.5091298994411946,s259.74567401665763,197
197_132,s3.462626408838192,s2.199259548159364,s259.18076245348504,197
197_133,s4.182727514516764,s6.84269601827567,s79.98613261518267,197
197_134,s2.426323793698871,s5.320949806709179,s259.5932551877281,197
197_135,s3.2804299234122176,s3.000188818349149,s79.80621376911989,197
197_136,s6.386952558727996,s1.7839421028124391,s79.12192532484858,197
197_137,s8.235560202758574,s7.494541725333087,s81.21024756266377,197
197_138,s5.42235222315768,s3.477074186127255,s259.82757274826145,197
197_139,s1.2489018768678921,s4.277720211417942,s71.28242497817087,197
197_140,s5.281957031248722,s7.883836458834648,s261.80221118568784,197
197_141,s6.239136666872461,s3.7101192412599984,s80.16863235108417,197
197_142,s3.2641669175587276,s5.530190955502023,s79.69025147511786,197
197_143,s7.203619535477627,s7.481719507010642,s80.24835919991756,197
197_144,s5.373663631474599,s1.7671498654684834,s79.43959221612454,197
197_145,s5.307925021433725,s2.410745021899032,s79.4788296565755,197
197_146,s1.3321972431024909,s7.883315887966972,s262.6589777541758,197
197_147,s8.242973405882717,s2.4564710783624983,s79.87250061542261,197
197_148,s5.425585831269193,s4.132521147885673,s260.1793562539598,197
197_149,s2.4095839211761687,s4.04362023270536,s260.404358265655,197
197_150,s7.3759278289676224,s7.288016395749489,s260.6870712275668,197
197_151,s1.4399635836115516,s2.7665829720327353,s259.2925797907709,197
197_152,s4.324914384735393,s2.3779903679618304,s79.15398274144167,197
197_153,s0.44093889186720997,s7.241256610577637,s259.5845458463523,197
197_154,s1.4139804176632729,s6.577511299387913,s259.40865898017273,197
197_155,s2.2783684585203416,s7.887730338239743,s260.55805164630283,197
197_156,s1.4158318633519031,s7.2185907723850695,s259.4995520834084,197
197_157,s4.09958253359867,s7.4851173117026555,s80.11570665250179,197
197_158,s4.501237155986552,s2.1826437401205347,s259.5667561572677,197
197_159,s2.248016318355721,s4.876840872238087,s79.39467381988015,197
197_160,s4.610123332002922,s0.35448957836721573,s259.73409710858596,197
197_161,s0.4462949436439513,s0.9520925344773759,s259.4218048369353,197
197_162,s0.44152659554143203,s1.5498940847259273,s259.80319058822715,197
197_163,s0.4450617219849291,s2.7732333405173115,s258.8880682276616,197
197_164,s5.281996762373568,s5.595850670639363,s79.88635415187878,197
197_165,s5.4109990265653485,s6.054349140889782,s259.6821090577432,197
197_166,s5.157233526995236,s6.884779893609163,s80.01567621407457,197
197_167,s5.4436572548252,s4.770622593426645,s260.0035977890939,197
197_168,s2.3403776187022904,s7.234524031177657,s259.54590828994947,197
197_169,s7.970071444953132,s1.0780382215762925,s215.44446017573318,197
197_170,s0.44170289065805446,s5.9479200460895365,s259.62762745727935,197
197_171,s4.431165065057362,s4.738826745763512,s260.47369152883334,197
197_172,s7.504869776779115,s0.5400329228069352,s78.47453572784792,197
197_173,s6.412908994253902,s2.859999210922585,s259.60535487811353,197
197_174,s6.298977203183316,s2.4114555044816437,s79.7680133306543,197
197_175,s2.180839781353052,s7.4727318831292795,s79.49754946149068,197
197_176,s8.243199140900199,s3.071368001722415,s79.92307801335562,197
197_177,s3.2755178601355293,s3.6354808852827505,s79.99812548998159,197
197_178,s3.2403718185646957,s7.885893503678691,s263.0343105488348,197
197_179,s1.4370329179810264,s5.309928887564998,s259.4371091422822,197
197_180,s8.244282276030685,s1.8092596339022236,s79.88765612448742,197
197_181,s4.280038094319543,s5.55839281978451,s80.27912579049826,197
197_182,s4.259362697147836,s4.926761915659335,s80.46493725901149,197
197_183,s3.293527510743939,s2.38803387892214,s79.46289470978587,197
197_184,s5.132294014751626,s7.4755730874295425,s80.22135211712646,197
197_185,s3.408028097189402,s0.5425853558145107,s79.61500273078786,197
197_186,s7.452195442230558,s1.0980461388403184,s78.36682203734966,197
197_187,s1.2729861644243337,s5.524417758140811,s79.45275509355474,197
197_188,s2.4886091614625796,s2.1592736746843033,s259.4649599605482,197
197_189,s4.255388500066283,s7.889394177350588,s259.30142885016926,197
197_190,s2.4431982120724935,s3.418845942208004,s259.85162045732363,197
197_191,s2.501272836759423,s1.5506668906826626,s259.5857881487142,197
197_192,s1.3094588480138885,s1.138293011224701,s79.79250599248905,197
197_193,s7.211494997541425,s6.270210297182685,s79.35817454508572,197
197_194,s7.219719012511874,s6.881739477653403,s79.45960480581766,197
197_195,s6.653424834329548,s0.35275259027798345,s258.5005606689223,197
197_196,s2.4430593809526817,s5.953448641190694,s259.74143120716417,197
198_0,s8.274103568351652,s0.605881778239185,s80.63470142987705,198
198_1,s2.264395712513672,s2.994117627433992,s80.63849982441013,198
198_2,s4.287883270274493,s4.959731353261323,s80.6301008743601,198
198_3,s0.457724525960365,s5.322742834196488,s260.6345529934081,198
198_4,s1.413057581808513,s7.212156469763472,s260.63964805848445,198
198_5,s6.20412483867625,s6.880027169895745,s80.63258002470388,198
198_6,s1.43893066261933,s2.765885183960093,s260.64045115773797,198
198_7,s1.488415304356498,s0.935868786584367,s260.631015548242,198
198_8,s7.429937536597759,s2.897542202261264,s260.64039647916,198
198_9,s8.274101797431797,s6.905185761934342,s80.63225352728637,198
198_10,s1.251203487322147,s7.459964867668844,s80.63708441716005,198
198_11,s6.264879204566505,s3.11919239120934,s80.63465277002103,198
198_12,s3.454804524077215,s4.736295521550538,s260.6360065522699,198
198_13,s7.451352262113752,s4.159207120478746,s260.63761705240995,198
198_14,s6.339744149714099,s7.8896889800850305,s260.13707483754297,198
198_15,s7.286597257287127,s4.389378984874362,s80.63434873538006,198
198_16,s0.454148285557447,s4.047168151678768,s260.6152334126126,198
198_17,s5.4392756156716775,s6.063874753020444,s260.63302550265985,198
198_18,s5.47490406292541,s5.431588434858922,s260.63327261237396,198
198_19,s1.315851788359179,s1.118624224336796,s80.63421489908842,198
198_20,s6.275203595077932,s6.285496364546186,s80.63421061614008,198
198_21,s6.431199162623269,s2.898552316078904,s260.63629923612984,198
198_22,s6.463918605110546,s5.440797558812219,s260.63679634496,198
198_23,s4.458143519739009,s6.017975207075631,s260.636058004,198
198_24,s5.28240229646119,s7.889297936870832,s260.0180861256745,198
198_25,s3.338566724168281,s1.7396055854322447,s80.63168873841778,198
198_26,s7.444086949053431,s3.5230909652480538,s260.63851068682993,198
198_27,s0.454134170993677,s6.574694670607789,s260.6347685719611,198
198_28,s6.583259544922915,s0.340804065128185,s260.63479169899665,198
198_29,s6.297592052992382,s5.02079176677686,s80.6338232401871,198
198_30,s5.594170234121824,s0.340805889977373,s260.6366521066102,198
198_31,s2.431941129299323,s6.585138022391535,s260.62953942634,198
198_32,s4.26099474475324,s2.418636608578717,s80.63584637216013,198
198_33,s7.412028290141177,s6.712065351462522,s260.6328026985459,198
198_34,s6.347328348449611,s7.287149829595831,s260.6330749296649,198
198_35,s6.318588145909732,s1.8385123494285527,s80.63806765674008,198
198_36,s7.382293852449802,s7.299748845149959,s260.6295471193731,198
198_37,s1.461244731404141,s1.525390664979764,s260.63774226986993,198
198_38,s2.431850801914352,s4.063356897667536,s260.63482976216005,198
198_39,s6.416032007608015,s2.267318099856126,s260.63765861716,198
198_40,s0.506531869472064,s0.340796704756926,s260.6264850839218,198
198_41,s0.454149251364056,s3.4063358663545684,s260.61454052658246,198
198_42,s0.454145325365648,s7.8891296011695875,s260.6351205469957,198
198_43,s2.469517037890185,s5.961890740792982,s260.631988850801,198
198_44,s4.302933856914748,s5.591036986510103,s80.63232970875004,198
198_45,s3.271966419416387,s3.656672619320822,s80.63375581386003,198
198_46,s5.467586292558082,s4.795438193111027,s260.63661736515996,198
198_47,s6.249711322128251,s2.487992802249561,s80.63461574216808,198
198_48,s6.29030686640706,s4.384657810608966,s80.63336370728689,198
198_49,s8.244512869452617,s7.492811061870315,s80.60196356658014,198
198_50,s1.470024637240037,s5.951747734649638,s260.6367310056976,198
198_51,s7.469172751246796,s1.638418448061687,s260.635150098788,198
198_52,s0.46017746656556,s0.9165389007673671,s260.63415882366826,198
198_53,s5.269262227797176,s3.710524734465837,s80.63392667952007,198
198_54,s1.2783766584085239,s6.803621748292444,s80.63506017265013,198
198_55,s1.276857891385484,s4.277166332532469,s80.63914561086006,198
198_56,s3.1311501279503626,s7.474661926120281,s80.63103600866009,198
198_57,s3.589805299521569,s0.340798598979915,s260.62931877888025,198
198_58,s1.269029620100316,s4.887614926179916,s80.6380471253201,198
198_59,s3.465162177938514,s5.370547371950385,s260.6353785430599,198
198_60,s4.31532097810913,s1.797226151527923,s80.63202111672945,198
198_61,s6.45662252406383,s4.164040693113929,s260.63421422536,198
198_62,s7.286615858137913,s5.670719687003361,s80.63308455136007,198
198_63,s1.32507416219323,s7.889672953905865,s260.1503219392946,198
198_64,s1.4414883181376947,s3.404753861066054,s260.65445624216,198
198_65,s7.264230511633246,s3.122005144156289,s80.63622275546004,198
198_66,s7.305014972930223,s1.872187747544091,s80.6370012798086,198
198_67,s2.578092242966358,s0.340801336137313,s260.63207093699725,198
198_68,s1.2768489099560878,s3.636179052882471,s80.62780604043974,198
198_69,s3.226113635272951,s6.832830280390893,s80.6330484260701,198
198_70,s4.471965702327756,s5.386841735117227,s260.6356374904599,198
198_71,s3.394975575098942,s6.627623194834413,s260.63516470215995,198
198_72,s4.424797575596033,s0.562970522036318,s80.63124020382008,198
198_73,s2.266092020232598,s6.8084865571689654,s80.62976650551104,198
198_74,s4.377751341750677,s6.650601793501007,s260.63527326026997,198
198_75,s3.4426643448835446,s3.462529098749715,s260.63808589936,198
198_76,s1.443913779229221,s6.578239264209021,s260.63624016216,198
198_77,s3.29223390239416,s5.551093499867922,s80.6357628021101,198
198_78,s7.338922378365954,s7.88967307007819,s260.15229370474253,198
198_79,s8.274106508712888,s1.879455354196721,s80.63876457892331,198
198_80,s2.407863165350662,s0.537696061617887,s80.62588996466445,198
198_81,s0.454130980240982,s7.214019028040364,s260.63916748230235,198
198_82,s4.590865822757773,s0.3408045670328809,s260.6353210454299,198
198_83,s1.293984040148294,s1.740424747252216,s80.627353849658,198
198_84,s3.2604262374138155,s2.389847616433389,s80.63512389886012,198
198_85,s2.304704019769454,s2.365246906917402,s80.63255866758811,198
198_86,s2.470209931517148,s2.139656544340974,s260.63618827745995,198
198_87,s4.291088252888178,s6.2341484954672755,s80.6364309579601,198
198_88,s6.441519714430572,s3.532778004499751,s260.63446479915,198
198_89,s4.433931628375591,s2.238092367078082,s260.6380034010599,198
198_90,s1.304400665397333,s2.356875046752064,s80.6325118537136,198
198_91,s2.276240067581745,s4.908785820916815,s80.63461702796008,198
198_92,s0.45414105681893197,s2.761262941743449,s260.62545643273484,198
198_93,s8.27410356707744,s5.029748796970412,s80.63469965044567,198
198_94,s2.30209834825332,s6.175812433257435,s80.63353602789209,198
198_95,s7.253916654439254,s2.487768886664842,s80.6332180879781,198
198_96,s5.456137398140617,s2.239914179271197,s260.63495851468997,198
198_97,s3.554954765156939,s0.965885354099071,s260.6340422678272,198
198_98,s4.209966701063387,s6.862333532726464,s80.63553657881107,198
198_99,s3.3820182770595864,s1.146435919821605,s80.63756471186457,198
198_100,s1.375990448350456,s0.523669839717855,s80.63393348010675,198
198_101,s8.274105654544634,s4.389093730743205,s80.63758437151603,198
198_102,s7.49894825939718,s1.050742204761248,s260.63587861366,198
198_103,s4.431364310421947,s3.490100150316223,s260.63659441902996,198
198_104,s1.303336024233239,s6.170161532652075,s80.635003719211,198
198_105,s4.11191845882254,s7.486728109860906,s80.63096447516011,198
198_106,s4.456903239881499,s4.755578433055847,s260.6306833727599,198
198_107,s2.434073596705154,s3.436271813190503,s260.62829598075996,198
198_108,s2.264156937035463,s4.275642732044995,s80.63239649200011,198
198_109,s7.239105434443829,s6.89262390402506,s80.63405733416914,198
198_110,s6.463904698399156,s4.80016962969542,s260.63362549306,198
198_111,s4.485032192705198,s1.597233093909434,s260.6307925778599,198
198_112,s6.275206297886805,s3.753411448074188,s80.63391073739012,198
198_113,s8.274093324467783,s5.670445344192324,s80.63238375682499,198
198_114,s5.294667849452727,s4.976068924035563,s80.63483824416005,198
198_115,s1.441410133542091,s4.045742779680055,s260.6372655104599,198
198_116,s6.443476908217864,s6.076694280994718,s260.63645667105993,198
198_117,s2.291420040116999,s5.540053557060596,s80.63819942876012,198
198_118,s5.301977108005056,s5.612197242298459,s80.63732571902005,198
198_119,s5.2935041408116925,s1.83599492394598,s80.63331119826012,198
198_120,s5.309895673449804,s7.300170140188061,s260.6322390958014,198
198_121,s4.413542848939841,s1.163919041096482,s80.6365088877044,198
198_122,s8.274108283853222,s3.748489942107198,s80.64121938896744,198
198_123,s3.281881223244863,s4.916889806100073,s80.63671730967008,198
198_124,s7.451391251061145,s4.799835360224042,s260.63715107699704,198
198_125,s8.274106017735718,s2.49187250664286,s80.63808626128537,198
198_126,s4.262342035483934,s3.694346473434699,s80.63637277110013,198
198_127,s6.488315484663799,s1.638507580412065,s260.63842177695994,198
198_128,s4.277512344329194,s4.325522265045476,s80.6345557548201,198
198_129,s2.349698818929348,s1.130069539526742,s80.63103115067065,198
198_130,s5.39233262213046,s1.206302596501134,s80.62856961907914,198
198_131,s2.311490892368218,s1.735089774861298,s80.63303526217487,198
198_132,s3.262763000543155,s3.026837128229352,s80.63323105916004,198
198_133,s3.266695530125613,s4.285758315756295,s80.64147012216006,198
